image,word
a3137.png,अफ्रिकामा सत्याग्रह र त्यहाँको सङ्घर्षको
a3138.png,बारेमा हिन्द स्वराज वा भारतीय
a3139.png,गृह नियम राजनीतिक प्रचार पत्रिका
a3140.png,र जोन रस्किनको अन्टु दिस
a3141.png,लास्टको गुजरातीमा व्याख्या गरेका छन्
a3142.png,। [१७] अन्तिम निबन्ध उनको
a3143.png,अर्थशास्त्रसँग सम्बधित कार्यक्रम भन्न सकिन्छ।
a3144.png,उनले शाकाहारी भोजन र स्वास्थ्य
a3145.png,धर्म समाजिक सुधारको बारेमा पनि
a3146.png,विस्तारसँग लेखेका छन् । गान्धी
a3147.png,आमरूपमा गुजरातीमा लेख्ने गर्दथे र
a3148.png,आफ्नो किताबलाई हिन्दी र अङ्ग्रेजीमा
a3149.png,पनि अनुवाद गर्दथे । गान्धीका
a3150.png,सबै लेखन कार्य महात्मा गान्धीको
a3151.png,सञ्चित लेख' नामबाट सन् १९६०
a3152.png,मा भारत सरकारद्वारा प्रकाशित गरिएको
a3153.png,छ। यो लेखन लगभग ५०
a3154.png,हजार पानामा समाविष्ट छ र
a3155.png,करीव सय खण्डमा प्रकाशित भएको
a3156.png,छ। सन् २००० मा गान्धीको
a3157.png,सबै लेखन कार्य संशोधित संस्करण
a3158.png,विवादको घेरामा आयो किनभने गान्धीका
a3159.png,अनुयायीहरूले सरकारमाथि राजनीतिक उद्देश्यको लागि
a3160.png,परिवर्तन सामेल गरेको आरोप लगाएका
a3161.png,थिए ।[१८]कयौँ जीवनी लेखकहरूले गान्धीको
a3162.png,जीवन वर्णनको कार्य लिएका छन्।
a3163.png,त्यसमध्ये दुई कार्य बेग्लै छन्
a3164.png,:- डीजी तेन्दुलकर आफ्नो महात्मासँग
a3165.png,मोहनदास करमचन्द गान्धीको जीवन आठ
a3166.png,खण्डमा छ र महात्मा गान्धीसँग
a3167.png,प्यारेलाल र सुशीला नायर १०
a3168.png,खण्डमा छन्। अमेरिकी सेनाको कर्नल
a3169.png,जी बी सिंहले भनेको आफ्नो
a3170.png,तथ्यात्मक अनुसन्धान पुस्तक देवत्वको मुखुण्डोमा
a3171.png,गान्धीको मूल भाषण र लेखनको
a3172.png,लागि उनले आफ्नो २० वर्षको
a3173.png,लामो समय लगाएका थिए।विश्वका महत्त्वपूर्ण
a3174.png,नेता र राजनीतिक गतिविधिहरू गान्धीबाट
a3175.png,प्रभावित छन्। अमेरिकाको नागरिक अधिकार
a3176.png,आन्दोलनको नेताहरूमा मार्टिन लुथर किङ(जुनियर)
a3177.png,र जेम्स लाभसन गान्धीको लेखन
a3178.png,र उनैको सिद्धान्तबाट निकै आकर्षित
a3179.png,भएका थिए।[१९] रङ्गभेद विरोधी कार्यकर्ता
a3180.png,र दक्षिण अफ्रिकाका पूर्व राष्ट्रपति
a3181.png,नेल्सन मण्डेला पनि गान्धीबाट प्रेरित
a3182.png,थिए।[२०] र अन्य उनका अनुयायीहरुमध्ये
a3183.png,खान अब्दुल गफ्फार खान [२१]
a3184.png,स्टीभ बिको|स्टीव बिको र आङ
a3185.png,सान सुकी प्रमुख थिए।[२२] गान्धीको
a3186.png,जीवन तथा उपदेशले धेरै मानिसहरूलाई
a3187.png,प्रेरित गर्दछन् जसले गान्धीलाई आफ्नो
a3188.png,गुरु मान्दछन् या जसले गान्धीको
a3189.png,विचारको प्रचार प्रसार गर्नमा आफ्नो
a3190.png,जीवन समर्पित समेत गर्छन्। युरोपका
a3191.png,रोआमा रोला पहिलो व्यक्ति थिए
a3192.png,जसले सन् १९२४ मा आफ्नो
a3193.png,किताब महात्मा गान्धीमा गान्धीमाथि चर्चा
a3194.png,गरेका थिए र ब्राजिलको बिद्रोहीवादी
a3195.png,र नारीवादी मारिया लासर्दा दा
a3196.png,माउराले आफ्नो कार्य शान्तिवादमा गान्धीको
a3197.png,बारेमा लेखेकी थिइन्। सन् १९३१
a3198.png,मा उल्लेखनीय भौतिक वैज्ञानिक अल्वर्ट
a3199.png,आइन्स्टाइन गान्धीसँग पत्राचार गर्थे र
a3200.png,पत्र पत्रिकाहरूमा उनलाई आउने पुस्ताको
a3201.png,आदर्श भनेका थिए।[२३]लान्जा डेल भास्तो
a3202.png,महात्मा गान्धीसँग बस्ने अभिप्रायले सन्
a3203.png,१९३६ मा भारत आए र
a3204.png,पछि गान्धी दर्शन फैलाउनको लागि
a3205.png,उनी यूरोप फिर्ता आए र
a3206.png,सन् १९४८ मा उनले कम्युनिटी
a3207.png,अफ द आर्कको स्थापना गरेका
a3208.png,थिए। (गान्धीको आश्रमबाट प्रभावित भएर)
a3209.png,मेडेलिन स्लेड (मीराबेन) ब्रिटिस जल
a3210.png,सेनापतिकी छोरी थिइन् उनले आफ्नो
a3211.png,युवा जीवनको धेरैजसो समय गान्धीको
a3212.png,भक्तको रूपमा भारतमा बिताएकी थिइन्।
a3213.png,यसका अतिरिक्त बेलायती सङ्गीतकार जोन
a3214.png,लेननले अहिंसामाथि आफ्नो विचार व्यक्त
a3215.png,गर्दा गान्धीको उदाहरण दिएका थिए।[२४]
a3216.png,सन् २००७ लायन्स कान अन्तर्राष्ट्रिय
a3217.png,समारोहमा अमेरिकाका पूर्व उपराष्ट्रपति र
a3218.png,पर्यावरणविद् अल्बर्ट गोरले उनी माथि
a3219.png,गान्धीको प्रभाव रहेको बताएका थिए।[२५]२
a3220.png,अक्टोबर गान्धीको जन्मदिन हो यसकारण
a3221.png,गान्धी जयन्तीको अवसरमा भारतमा राष्ट्रिय
a3222.png,विदा हुन्छ। सन् २००७ जुन
a3223.png,१५ मा संयुक्त राष्ट्र महासभामा
a3224.png,एक प्रस्तावको घोषणा गरियो कि
a3225.png,२ अक्टोबरलाई अन्तर्राष्ट्रिय अहिंसा दिवस
a3226.png,को रूपमा मनाइनेछ। अन्य सूत्रहरूको
a3227.png,अनुसार नौतम लाल भगवानजी मेहताले
a3228.png,सन् १९१५ जनवरी २१ मा
a3229.png,उनलाई यो महात्माको संज्ञा दिएका
a3230.png,थिए। यद्यपि गान्धीले आफ्नो आत्मकथामा
a3231.png,भनेका छन् कि उनलाई कहिल्यै
a3232.png,लागेन कि उनी यस सम्मानको
a3233.png,योग्य छन् ।[२६] मानपत्रका अनुसार
a3234.png,गान्धीलाई उनको न्याय र सत्यको
a3235.png,सह्रानीय बलिदानको लागि महात्मा नाम
a3236.png,दिइएको हो ।[२७] १९३० मा
a3237.png,टाइम पत्रिकाले महात्मा गान्धीलाई वर्ष
a3238.png,पुरूषको रूपमा सम्मान दिएको थियो।
a3239.png,सन् १९९९ मा गान्धी अल्वर्ट
a3240.png,आइन्स्टाइन जसलाई शताब्दीको पुरूष]] नाम
a3241.png,दिइयो र गान्धी त्यस सुचिमा
a3242.png,पनि दोश्रो स्थानमा रहेका थिए।
a3243.png,टाइम पत्रिकाले दलाई लामा लेच
a3244.png,सा डा मार्टिन लूथर किङ
a3245.png,जूनियर सेसर शाउनीज आङ सान
a3246.png,सुकी बेनिग्नो अकुइनो जूनियर डेसमण्ड
a3247.png,टूटू र नेल्सन मण्डेलालाई गान्धीको
a3248.png,पुत्रको रूपमा चित्रित गरे र
a3249.png,उनको अहिंसाको आद्यात्मिक उतराधिकारी मानेका
a3250.png,थिए।[२८] भारत सरकारले हरेक वर्ष
a3251.png,उल्लेखनीय समाजिक कार्यकर्ताहरू विश्वका नेताहरू
a3252.png,र नागरिक हरूलाई महात्मा गान्धी
a3253.png,शान्ति पुरस्कारबाट पुरस्कृत गर्ने गर्दछ।
a3254.png,नेल्सन मन्डेला दक्षिण अफ्रिकाको नेता
a3255.png,जो कि जातीय मतभेद र
a3256.png,पार्थक्यको उन्मूलनमा सङ्घर्षरत् रहे यस
a3257.png,पुरस्कारको लागि एक प्रवासी भारतीयको
a3258.png,रूपमा प्रबल दावेदार हुन्। सन्
a3259.png,१९९६ मा भारत सरकारले महात्मा
a3260.png,गान्धीको शृङ्खलाको नोटको मुद्रणको १५१०२०५०१००५००
a3261.png,र १००० का नोट प्रकाशित
a3262.png,गरेको थियो। आज भारतमा जति
a3263.png,पनि नोटहरू प्रयोगमा रहेका छन्
a3264.png,ती सबैमा महात्मा गान्धीको तस्वीर
a3265.png,अङ्कित रहेको छ। सन् १९६९
a3266.png,मा संयुक्त अधिराज्यले हुलाक टिकटको
a3267.png,एक शृङ्खला महात्मा गान्धीको शतवार्षिक
a3268.png,जयन्तीको उपलक्ष्यमा जारी गरेको थियो।संयुक्त
a3269.png,अधिराज्यमा गान्धीजीका यस्ता अनेक प्रतिमाहरू
a3270.png,खास स्थानहरूमा छन् जस्तै ताभिस्टोक
a3271.png,स्क्वायरको छेऊ ताभीस्टोक चोक लन्डन
a3272.png,विश्वविद्यालय कलेज जहाँ उनले कानुनको
a3273.png,शिक्षा प्राप्त गरेका थिए। संयुक्त
a3274.png,अधिराज्यमा जनवरी ३० का दिन
a3275.png,राष्ट्रिय गान्धी स्मृति दिवस मनाउने
a3276.png,गरिन्छ। संयुक्त राज्य अमेरिकामा गान्धीको
a3277.png,प्रतिमाहरू न्युयोर्क सहरमामा रहेको युनियन
a3278.png,स्क्वायर बाहिर र एटलान्टामा मार्टिन
a3279.png,लुथर किङ जुनियर राष्ट्रिय ऐतिहासिक
a3280.png,स्थल र वासिङ्गटनमा भारतीय दूतावासको
a3281.png,नजिक मेसाचुसेट्स मार्गमा रहेको छ।
a3282.png,त्यस्तै दक्षिण अफ्रिकाको पिटरमेरिट्सबर्ग शहरमा
a3283.png,भारतीय दूतावासको नजिक जहाँ सन्
a3284.png,१८९३ मा गान्धीजीलाई रेलको प्रथम-श्रेणीबाट
a3285.png,निकालिएको थियो त्यहाँ उनको स्मृतिमा
a3286.png,एउटा प्रतिमा स्थापित गरिएको छ।
a3287.png,गान्धीको प्रतिमाहरू मेडम तुसादको मैन
a3288.png,सङ्ग्रहालय लन्डनमा न्युयोर्क र विश्वको
a3289.png,अनेक सहरहरूमा उनको सम्मानमा स्थापित
a3290.png,गरिएका छन्। महात्मा गान्धी सन्
a3291.png,१९३७ देखि सन् १९४८ को
a3292.png,बीचमा पाँच पटक शान्तिको नोबेल
a3293.png,पुरस्कारको लागि मनोनित भए जसमा
a3294.png,अमेरिकन फ्रेन्ड्स सर्भिस समितिद्वारा दिइएको
a3295.png,नामाङ्कन पनि सामेल छ।[२९] तर
a3296.png,यो पुरस्कार गान्धीलाई कहिल्यै पनि
a3297.png,प्राप्त भएन। दशकौँ पश्चात् नोबेल
a3298.png,समितिले आफ्नो यस भूल प्रति
a3299.png,खेद भएको सार्वजानिक रूपमा घोषित
a3300.png,गरेको थियो र उनीहरूले यो
a3301.png,पनि स्वीकार गरे कि पुरस्कार
a3302.png,नदिनुको कारण विभाजित राष्ट्रिय विचार
a3303.png,रहेको थियो। महात्मा गान्धीलाई यो
a3304.png,पुरस्कार सन् १९४८ मा दिन
a3305.png,लागिएको थियो तर उनको हत्याको
a3306.png,कारण यसलाई रोकियो । त्यस
a3307.png,वर्ष दुई नयाँ राष्ट्र भारत
a3308.png,र पाकिस्तानबीचमा युद्ध आरम्भ हुनु
a3309.png,पनि एउटा जटिल कारण थियो।[३०]
a3310.png,गान्धीको मृत्यु वर्ष सन् १९४८
a3311.png,मा पुरस्कार यस कारणबाट दिइएन
a3312.png,किन भने त्यस समय कोई
a3313.png,जीवित योग्य उम्मेदवार थिएनन् ।
a3314.png,जब सन् १९८९ मा दलाई
a3315.png,लामालाई यस पुरस्कारले पुरष्कृत गरियो
a3316.png,त्यस समय यस समितिका अध्यक्षले
a3317.png,भने यो महात्मा गान्धीको यादमा
a3318.png,श्रद्धाञ्जलीको नै एउटा हिस्सा हो
a3319.png,।[३१]भारत सरकारले सन् १९७१ मा
a3320.png,बिरला भवन (वा बिरला हाउस)नयाँ
a3321.png,दिल्ली अधिग्रहण गर्‍यो जहाँ सन्
a3322.png,१९४८ जनवरी ३० मा गान्धीको
a3323.png,हत्या गरिएको थियो र यो
a3324.png,सन् १९७३ मा गान्धी स्मृतिको
a3325.png,रूपमा जनताको लागि खोलिएको थियो।
a3326.png,यो स्मृतिले त्यस कोठालाई संरक्षण
a3327.png,गरेको छ जहाँ गान्धीले आफ्नो
a3328.png,अन्तिम समयको चार महिना बिताएका
a3329.png,थिए र त्यो मैदान पनि
a3330.png,जहाँ राती हिडडुलका लागि गएकै
a3331.png,बेला उनको हत्या गरिएको थियो।
a3332.png,यहाँ रहेको एउटा शहीद स्तम्भले
a3333.png,त्यस स्थानलाई अङ्कित गर्दछ जहाँ
a3334.png,उनको हत्या गरिएको थियो। प्रति
a3335.png,वर्ष ३० जनवरीको दिन महात्मा
a3336.png,गान्धीको पुण्यतिथिमा कतिपय देशको स्कूलहरूमा
a3337.png,अहिंसा र शान्तिको दिन मनाइन्छ
a3338.png,जसको स्थापना सन् १९६४ स्पेनमा
a3339.png,भएको थियो। दक्षिणी गोलार्द्धको पात्रो
a3340.png,प्रयोग हुने ठाउँमा ३० मार्चमा
a3341.png,यो दिवस मनाइन्छ।
c2.png,नेपालको अर्थतन्त्र मुख्यतया कृषि पर्यटन
c3.png,विप्रेषण र साना तथा मझौला
c4.png,उद्योगहरूमा आधारित छ। देशको कृषि
c5.png,क्षेत्रमा अधिकांश जनसंख्या संलग्न छन्
c6.png,जहाँ धान गहुँ मकै जौ
c7.png,र विभिन्न तरकारी तथा फलफूल
c8.png,उत्पादन गरिन्छ। यद्यपि कृषि उत्पादनको
c9.png,अभाव र परम्परागत कृषि प्रणालीले
c10.png,देशको आर्थिक वृद्धिमा अवरोध पुर्‍याइरहेको
c11.png,छ। आधुनिक कृषि प्रविधि र
c12.png,सिँचाइ सुविधाहरूको अभावले उत्पादनशीलता घटाएको
c13.png,छ। पर्यटन उद्योग जसमा विश्वकै
c14.png,अग्ला हिमालहरू प्राचीन मन्दिरहरू र
c15.png,सांस्कृतिक धरोहरहरूको प्रमुख भूमिका छ
c16.png,नेपालको अर्थतन्त्रको एक महत्वपूर्ण हिस्सा
c17.png,हो। साहसिक पर्यटन जस्तै हिमाल
c18.png,आरोहण पदयात्रा र जलयात्रा ले
c19.png,देशको अर्थतन्त्रमा महत्वपूर्ण योगदान पुर्‍याएको
c20.png,छ। लुम्बिनी जो बुद्धको जन्मस्थान
c21.png,हो धार्मिक पर्यटनको प्रमुख गन्तव्य
c22.png,हो। विप्रेषण जो विदेशमा कार्यरत
c23.png,नेपालीहरूद्वारा पठाइन्छले नेपालको अर्थतन्त्रमा महत्वपूर्ण
c24.png,भूमिका खेल्दछ। विप्रेषणले देशको विदेशी
c25.png,मुद्रा सञ्चिति बढाउने र ग्रामीण
c26.png,क्षेत्रमा आयस्तर सुधार गर्ने काम
c27.png,गरेको छ। विदेशमा कार्यरत नेपालीहरूले
c28.png,पठाएको रकमले ग्रामीण क्षेत्रमा घर
c29.png,निर्माण शिक्षा र स्वास्थ्य सेवामा
c30.png,खर्च हुने गर्दछ। साना तथा
c31.png,मझौला उद्योगहरू जसमा हस्तकला रेशमी
c32.png,कपडा र जडीबुटी उत्पादन मुख्य
c33.png,उद्योगहरू हुन्ले पनि नेपालको आर्थिक
c34.png,वृद्धि र रोजगारीमा योगदान पुर्‍याएको
c35.png,छ। जलविद्युत्‌ उत्पादनको विशाल सम्भावना
c36.png,रहेको नेपालले अझै आफ्नो सम्पूर्ण
c37.png,क्षमता प्रयोग गर्न सकेको छैन।
c38.png,जलविद्युत्‌ परियोजनाहरूमा लगानी र पूर्वाधार
c39.png,विकासमा ढिलाइले देशको ऊर्जा संकट
c40.png,समाधान गर्न असफल बनाएको छ।
c41.png,यद्यपि माथिल्लो तामाकोसी अरुण III
c42.png,र बूढी गण्डकी जस्ता परियोजनाहरूले
c43.png,भविष्यमा देशको ऊर्जा आवश्यकतामा महत्वपूर्ण
c44.png,योगदान दिनेछन्। शिक्षा र स्वास्थ्य
c45.png,क्षेत्रमा सरकारी पहलहरू जस्तै स्कूल
c46.png,क्षेत्र विकास योजना र राष्ट्रिय
c47.png,स्वास्थ्य बीमा योजनाले जनताको जीवनस्तर
c48.png,सुधार गर्न महत्वपूर्ण भूमिका खेलिरहेका
c49.png,छन्। तर यी क्षेत्रमा अझै
c50.png,धेरै काम गर्न बाँकी छ
c51.png,विशेष गरी ग्रामीण क्षेत्रमा गुणस्तरीय
c52.png,सेवा प्रवाहमा सुधार ल्याउन। डिजिटल
c53.png,रूपान्तरण जसमा डिजिटल नेपाल फ्रेमवर्कको
c54.png,कार्यान्वयनले सूचना प्रविधिको प्रयोगबाट आर्थिक
c55.png,वृद्धि र सुशासन सुधार गर्ने
c56.png,लक्ष्य राखेको छ। डिजिटल साक्षरता
c57.png,प्रवर्द्धन ई-गभर्नेन्स र सूचना प्रविधि
c58.png,क्षेत्रको वृद्धिलाई प्रोत्साहन गर्ने विभिन्न
c59.png,पहलहरू सञ्चालनमा छन्। नेपालका ठूला
c60.png,पूर्वाधार परियोजनाहरू जस्तै काठमाडौं-तराई/मधेश द्रुतमार्ग
c61.png,पोखरा अन्तर्राष्ट्रिय विमानस्थल र गौतम
c62.png,बुद्ध अन्तर्राष्ट्रिय विमानस्थलले देशको यातायात
c63.png,र पर्यटन क्षेत्रमा सुधार ल्याउने
c64.png,अपेक्षा गरिएको छ। यद्यपि यी
c65.png,परियोजनाहरूको कार्यान्वयनमा ढिलाइ र भ्रष्टाचारले
c66.png,विकासको गति मन्द बनाएको छ।
c67.png,नेपालको विकास प्रयासहरूमा विभिन्न चुनौतीहरू
c68.png,छन् जस्तै राजनीतिक अस्थिरता प्रशासनिक
c69.png,अक्षमता र भ्रष्टाचार। यद्यपि देशका
c70.png,युवा र गतिशील जनसंख्याले यी
c71.png,चुनौतीहरू पार गर्न सक्ने सम्भावना
c72.png,बोकेको छ। सरकारका सुधारात्मक पहलहरू
c73.png,जस्तै सरकारी सेवा सुधार भ्रष्टाचार
c74.png,नियन्त्रण र व्यवसायिक वातावरण सुधारले
c75.png,दीर्घकालीन आर्थिक वृद्धिलाई सहयोग गर्नेछन्।
c76.png,नेपालको रणनीतिक स्थान भारत र
c77.png,चीन बीचकोले व्यापार र लगानीको
c78.png,महत्वपूर्ण अवसरहरू प्रदान गर्दछ। नेपालले
c79.png,आफ्नो प्राकृतिक स्रोत जस्तै जलस्रोत
c80.png,र पर्यटनको उपयोग गरी आर्थिक
c81.png,वृद्धि हासिल गर्न सक्छ। कृषि
c82.png,उत्पादनमा आधुनिकीकरण पर्यटन क्षेत्रमा दिगो
c83.png,विकास र विप्रेषणको सदुपयोगले देशको
c84.png,समग्र विकासमा योगदान पुर्‍याउनेछ। नेपालको
c85.png,अर्थतन्त्रको दिगो र समावेशी विकासका
c86.png,लागि सरकार निजी क्षेत्र र
c87.png,नागरिक समाजबीचको सहकार्य आवश्यक छ।
c88.png,समग्रमा नेपालको अर्थतन्त्रमा अपार सम्भावना
c89.png,छ यद्यपि यसको सफलताका लागि
c90.png,योजनाबद्ध विकास नीतिगत सुधार र
c91.png,सुदृढ कार्यान्वयनको आवश्यकता छ। देशको
c92.png,समृद्धि र जनताको जीवनस्तर सुधारका
c93.png,लागि सबै पक्षको संयुक्त प्रयास
c94.png,र प्रतिबद्धता अपरिहार्य छ।
c95.png,नेपाल हिमालयको काखमा रहेको एक
c96.png,अद्वितीय देश हो जसले पर्यटकहरू
c97.png,संस्कृतिविद्‌हरू र साहसिक यात्रीहरूलाई समान
c98.png,रूपमा आकर्षित गर्दछ। यसको भूगोलमा
c99.png,विश्वका आठवटा अग्ला हिमालहरू समेटिएका
c100.png,छन् जसमा विश्वको सर्वोच्च शिखर
c101.png,सगरमाथा पनि समावेश छ। नेपालको
c102.png,इतिहास समृद्ध र जटिल छ
c103.png,विभिन्न राजवंशहरूको उदय र पतनले
c104.png,यो देशलाई आकार दिएको छ।
c105.png,लिच्छवी मल्ल र शाह राजवंशहरूको
c106.png,शासनकालमा नेपालले महत्वपूर्ण सांस्कृतिक र
c107.png,वास्तुकलाको विकास गरेको थियो। काठमाडौं
c108.png,उपत्यकामा रहेका दरबार स्क्वायरहरू पशुपतिनाथ
c109.png,मन्दिर स्वयम्भूनाथ र बौद्धनाथ स्तूपाहरू
c110.png,युनेस्को विश्व सम्पदा सूचीमा परेका
c111.png,छन् जसले नेपालको सांस्कृतिक सम्पदाको
c112.png,महत्त्वलाई उजागर गर्छन्। नेपाल मुख्यतया
c113.png,हिन्दू राष्ट्र भए तापनि बौद्ध
c114.png,धर्मले पनि यहाँको संस्कृतिमा महत्वपूर्ण
c115.png,भूमिका खेल्दछ। दशैं तिहार र
c116.png,बुद्ध जयन्ती जस्ता चाडपर्वहरू यहाँका
c117.png,प्रमुख चाडपर्व हुन् जसले जनताको
c118.png,धार्मिक र सांस्कृतिक जीवनलाई समृद्ध
c119.png,बनाउँछ। नेपालको अर्थतन्त्र मुख्यतया कृषि
c120.png,पर्यटन र विप्रेषणमा आधारित छ।
c121.png,ग्रामीण क्षेत्रका अधिकांश मानिसहरू कृषि
c122.png,कार्यमा संलग्न छन् जबकि पर्यटनले
c123.png,देशको आर्थिक वृद्धिमा महत्वपूर्ण योगदान
c124.png,पुर्‍याएको छ। हिमालयको पदयात्रा मार्गहरू
c125.png,जस्तै अन्नपूर्ण सर्किट र एभरेस्ट
c126.png,आधार शिविर साहसी पर्यटकहरूलाई आकर्षित
c127.png,गर्छन्। लुम्बिनी बुद्धको जन्मस्थान बौद्ध
c128.png,तीर्थयात्रीहरूका लागि महत्वपूर्ण गन्तव्य हो।
c129.png,विप्रेषण जो विदेशमा कार्यरत नेपालीहरूद्वारा
c130.png,पठाइन्छले पनि अर्थतन्त्रमा महत्वपूर्ण भूमिका
c131.png,खेल्दछ। नेपालको भविष्यका लागि विभिन्न
c132.png,ठूला योजना र विकासका लक्ष्यहरू
c133.png,निर्धारण गरिएको छ। सरकारले पूर्वाधार
c134.png,विकासलाई प्राथमिकता दिएको छ जसमा
c135.png,राजमार्ग विमानस्थल र जलविद्युत परियोजनाहरूको
c136.png,निर्माण समावेश छ। काठमाडौं-तराई/मधेश द्रुतमार्ग
c137.png,एक महत्वपूर्ण राजमार्ग परियोजनाले राजधानी
c138.png,र दक्षिणी तराई क्षेत्रबीचको यात्रा
c139.png,समयलाई घटाउने लक्ष्य राखेको छ।
c140.png,गौतम बुद्ध अन्तर्राष्ट्रिय विमानस्थलको स्तरोन्नति
c141.png,पोखरा अन्तर्राष्ट्रिय विमानस्थलको निर्माण र
c142.png,निजगढ अन्तर्राष्ट्रिय विमानस्थलको योजना सबैले
c143.png,नेपालका पर्यटन र सम्पर्क क्षमता
c144.png,बढाउने उद्देश्य राख्छन्। जलविद्युत विकासमा
c145.png,माथिल्लो तामाकोसी र अरुण III
c146.png,परियोजनाहरूले देशको ऊर्जा आवश्यकता पूरा
c147.png,गर्न र छिमेकी देशहरूमा विद्युत
c148.png,निर्यात गर्न महत्त्वपूर्ण भूमिका खेल्नेछन्।
c149.png,पर्यटन क्षेत्रको प्रवर्द्धनमा सरकारले विभिन्न
c150.png,नयाँ गन्तव्यहरूको विकास र पुराना
c151.png,गन्तव्यहरूको पुनःप्रवर्द्धनमा ध्यान केन्द्रित गरेको
c152.png,छ। भ्रमण नेपाल २०२० अभियान
c153.png,जसको लक्ष्य दुई मिलियन पर्यटकहरूलाई
c154.png,आकर्षित गर्नु थियोले देशको पर्यटन
c155.png,क्षेत्रको सम्भावनालाई उजागर गर्न मद्दत
c156.png,पुर्‍यायो यद्यपि COVID-19 महामारीले यसलाई
c157.png,प्रभावित गर्‍यो। शिक्षा र स्वास्थ्यको
c158.png,क्षेत्रमा सरकारले गुणस्तरीय शिक्षामा पहुँच
c159.png,बढाउन र ग्रामीण क्षेत्रमा स्वास्थ्य
c160.png,सेवा सुधार गर्न विभिन्न पहलहरू
c161.png,थालेको छ। विद्यालय क्षेत्र विकास
c162.png,योजना (एसएसडीपी)ले शिक्षा क्षेत्रलाई सुधार
c163.png,गर्ने र सबै बालबालिकालाई गुणस्तरीय
c164.png,शिक्षा प्रदान गर्ने लक्ष्य राखेको
c165.png,छ। स्वास्थ्य क्षेत्रमा राष्ट्रिय स्वास्थ्य
c166.png,बीमा योजना र अन्य स्वास्थ्य
c167.png,सेवा सुधार कार्यक्रमहरूले जनताको स्वास्थ्यमा
c168.png,सुधार ल्याउन योगदान पुर्‍याउनेछन्। वातावरणीय
c169.png,संरक्षण पनि नेपालको प्राथमिकतामा छ।
c170.png,सरकारले पुनःवनस्पति प्राकृतिक आवासहरूको संरक्षण
c171.png,र जलवायु परिवर्तनको सामना गर्न
c172.png,विभिन्न कार्यक्रमहरू सञ्चालन गरिरहेको छ।
c173.png,अन्नपूर्ण संरक्षण क्षेत्र परियोजना र
c174.png,चितवन राष्ट्रिय निकुञ्जको संरक्षणमा स्थानीय
c175.png,समुदायको सहभागिता महत्त्वपूर्ण छ। डिजिटल
c176.png,रूपान्तरणको क्षेत्रमा डिजिटल नेपाल फ्रेमवर्कले
c177.png,सूचना प्रविधिको प्रयोगबाट आर्थिक वृद्धि
c178.png,र सुशासन सुधार गर्ने लक्ष्य
c179.png,राखेको छ। इन्टरनेट पहुँच विस्तार
c180.png,ई-गभर्नेन्स प्रवर्द्धन र सूचना प्रविधि
c181.png,क्षेत्रको वृद्धिलाई प्रोत्साहन गर्ने विभिन्न
c182.png,पहलहरू सञ्चालनमा छन्। नेपालले यी
c183.png,ठूला योजनाहरू र विकासका लक्ष्यहरूलाई
c184.png,हासिल गर्न विभिन्न चुनौतीहरू सामना
c185.png,गर्नुपर्छ। राजनीतिक अस्थिरता प्रशासनिक अक्षमता
c186.png,र भ्रष्टाचारले विकास प्रयासहरूलाई अवरोध
c187.png,पुर्याउन सक्छ। तर नेपालका युवा
c188.png,र गतिशील जनसंख्याले यी चुनौतीहरू
c189.png,पार गर्न र उज्ज्वल भविष्यको
c190.png,यात्रा गर्न सक्ने सम्भावना बोकेको
c191.png,छ। आफ्नो प्राकृतिक स्रोत सांस्कृतिक
c192.png,सम्पदा र रणनीतिक स्थानको लाभ
c193.png,उठाएर नेपालले महत्वपूर्ण आर्थिक वृद्धि
c194.png,हासिल गर्न र आफ्ना नागरिकहरूको
c195.png,जीवनस्तर सुधार गर्न सक्छ। नेपालले
c196.png,यो यात्रामा जाँदा विश्वले आशा
c197.png,सहित हेरिरहेको छ यस सुन्दर
c198.png,हिमालयी राष्ट्रको लागि समृद्ध र
c199.png,दिगो भविष्यको आशा गर्दै।
c200.png,पहिलो विश्वयुद्घ पछिको पृष्ठभूमिमा तयार
c201.png,गरिएको एउटा गाउँको कथा हो
c202.png,यो। उक्त गाउँ युद्धले पुरै
c203.png,तहसनहस भएको थियो। मेरी विहान
c204.png,अँध्यारो छँदै उठिन्। शितलहरको कठ्याङ्ग्रिने
c205.png,चिसोले उनको लिखुरे जीउ लुगलुग
c206.png,कामिरहेको थियो। उनले धुलोमैलोले ढाकिएको
c207.png,भुईंमा लगाएको झुत्रे डसनाको आफ्नो
c208.png,ओछ्यान मिलाइन्। उनी हरेक रात
c209.png,एउटै डरलाग्दो सपना देखेर विचलित
c210.png,हुन्थिन् र उनलाई कालो बादलले
c211.png,छोपेझैँ हुन्थ्यो। उनले देख्ने गरेको
c212.png,सपना सधैँ उनको प्यारो गाउँमा
c213.png,भएको आफ्नो घरबाट मामन र
c214.png,ग्राण्डमेरीसँग साँघुरो गल्लीतिर हिँड्दै सुखद
c215.png,तरिकाले सुरू हुन्थ्यो । झ्यालहरू
c216.png,मुन्तिर उज्याला रंगका फुलहरू हल्लिरहेका
c217.png,हुन्थे र घामको किरण परेर
c218.png,चर्चको घण्टाघर चम्किरहेको हुन्थ्यो। त्यसपछि
c219.png,बन्दुकहरू पड्काउँदा निस्कने डरलाग्दा झिल्का
